Country_Korean,Risk_Index,2022_Export_1000USD,2023_Export_1000USD,2024_Export_1000USD,2022_Growth_Rate,2023_Growth_Rate,2024_Growth_Rate,Safety_Focused_Score,Safety_Focused_Export_Score,Safety_Focused_Growth_Score,Safety_Focused_Safety_Score,Growth_Focused_Score,Growth_Focused_Export_Score,Growth_Focused_Growth_Score,Growth_Focused_Safety_Score,Export_Focused_Score,Export_Focused_Export_Score,Export_Focused_Growth_Score,Export_Focused_Safety_Score,Balanced_Score,Balanced_Export_Score,Balanced_Growth_Score,Balanced_Safety_Score
파나마,3,2296.0,0.0,5113.0,619.7492163009405,0.0,0.0,30.419721001489233,0.03693798081955793,2.0616670266266115,50.0,11.244387812139879,0.03693798081955793,2.0616670266266115,50.0,10.434496193817058,0.03693798081955793,2.0616670266266115,50.0,15.835748204896513,0.03693798081955793,2.0616670266266115,50.0
네팔,3,683.0,19045.0,17403.0,0.0,2688.433382137628,-8.62168548175374,30.381396999735262,0.12572495212258294,1.7812600465537332,50.0,11.093901018356757,0.12572495212258294,1.7812600465537332,50.0,10.431686980584296,0.12572495212258294,1.7812600465537332,50.0,15.750221504258269,0.12572495212258294,1.7812600465537332,50.0
포르투갈,3,3560.0,0.0,4313.0,1525.5707762557079,0.0,0.0,30.418565109267224,0.031158519709515612,2.0616670266266115,50.0,11.24323191991787,0.031158519709515612,2.0616670266266115,50.0,10.43102851715103,0.031158519709515612,2.0616670266266115,50.0,15.8340143665635,0.031158519709515612,2.0616670266266115,50.0
기타국,3,0.0,0.0,3958.0,0.0,0.0,0.0,30.41805218209371,0.028593883841934342,2.0616670266266115,50.0,11.242718992744354,0.028593883841934342,2.0616670266266115,50.0,10.429489735630483,0.028593883841934342,2.0616670266266115,50.0,15.833244975803225,0.028593883841934342,2.0616670266266115,50.0
투르크메니스탄,3,52.0,2509.0,0.0,0.0,4725.0,0.0,30.412333405325324,0.0,2.0616670266266115,50.0,11.237000215975966,0.0,2.0616670266266115,50.0,10.412333405325322,0.0,2.0616670266266115,50.0,15.824666810650644,0.0,2.0616670266266115,50.0
파라과이,3,886.0,4824.0,0.0,233.79694019471486,444.46952595936796,0.0,30.412333405325324,0.0,2.0616670266266115,50.0,11.237000215975966,0.0,2.0616670266266115,50.0,10.412333405325322,0.0,2.0616670266266115,50.0,15.824666810650644,0.0,2.0616670266266115,50.0
타지키스탄,3,573.0,4175.0,0.0,0.0,628.6212914485166,0.0,30.412333405325324,0.0,2.0616670266266115,50.0,11.237000215975966,0.0,2.0616670266266115,50.0,10.412333405325322,0.0,2.0616670266266115,50.0,15.824666810650644,0.0,2.0616670266266115,50.0
몰타,3,3718.0,0.0,0.0,9684.210526315788,0.0,0.0,30.412333405325324,0.0,2.0616670266266115,50.0,11.237000215975966,0.0,2.0616670266266115,50.0,10.412333405325322,0.0,2.0616670266266115,50.0,15.824666810650644,0.0,2.0616670266266115,50.0
피지,3,2802.0,0.0,0.0,1845.8333333333333,0.0,0.0,30.412333405325324,0.0,2.0616670266266115,50.0,11.237000215975966,0.0,2.0616670266266115,50.0,10.412333405325322,0.0,2.0616670266266115,50.0,15.824666810650644,0.0,2.0616670266266115,50.0
코스타리카,3,2485.0,0.0,0.0,681.4465408805032,0.0,0.0,30.412333405325324,0.0,2.0616670266266115,50.0,11.237000215975966,0.0,2.0616670266266115,50.0,10.412333405325322,0.0,2.0616670266266115,50.0,15.824666810650644,0.0,2.0616670266266115,50.0
베네수엘라,3,291.0,3406.0,0.0,0.0,1070.4467353951889,0.0,30.412333405325324,0.0,2.0616670266266115,50.0,11.237000215975966,0.0,2.0616670266266115,50.0,10.412333405325322,0.0,2.0616670266266115,50.0,15.824666810650644,0.0,2.0616670266266115,50.0
튀니지,3,35.0,2292.0,0.0,0.0,6448.571428571428,0.0,30.412333405325324,0.0,2.0616670266266115,50.0,11.237000215975966,0.0,2.0616670266266115,50.0,10.412333405325322,0.0,2.0616670266266115,50.0,15.824666810650644,0.0,2.0616670266266115,50.0
조지아,3,3858.0,53810.0,38683.0,307.07191100516485,1294.7641264904096,-28.111875116149417,30.285366080652036,0.2794586176497085,1.147371785610476,50.0,10.744314794896226,0.2794586176497085,1.147371785610476,50.0,10.397149527711921,0.2794586176497085,1.147371785610476,50.0,15.542786299539102,0.2794586176497085,1.147371785610476,50.0
에콰도르,3,665.0,13276.0,8859.0,485.0094876660341,1896.390977443609,-33.270563422717686,30.20871874757552,0.06400030746733106,0.979593430410277,50.0,10.600556119739633,0.06400030746733106,0.979593430410277,50.0,10.234318870562454,0.06400030746733106,0.979593430410277,50.0,15.41103746440431,0.06400030746733106,0.979593430410277,50.0
오스트리아,3,521.0,10300.0,6834.0,517.9245283018868,1876.9673704414586,-33.6504854368932,30.203321620256023,0.04937104653253645,0.967237054747581,50.0,10.590216442155056,0.04937104653253645,0.967237054747581,50.0,10.223070038869038,0.04937104653253645,0.967237054747581,50.0,15.401706135858793,0.04937104653253645,0.967237054747581,50.0
스위스,3,7726.0,69973.0,25617.0,244.75556130367306,805.682112347916,-63.390164777842884,30.037013113813988,0.1850655690699424,0.0,50.0,10.03701311381399,0.1850655690699424,0.0,50.0,10.111039341441966,0.1850655690699424,0.0,50.0,15.055519670720983,0.1850655690699424,0.0,50.0
말레이시아,4,82051.0,481033.0,739157.0,613.1383459883227,486.26098402213256,53.66035178459689,16.82935967202094,5.339911419644432,3.806886940460262,25.0,8.352114448205043,5.339911419644432,3.806886940460262,25.0,8.965324239878711,5.339911419644432,3.806886940460262,25.0,10.624728202077435,5.339911419644432,3.806886940460262,25.0
아랍에미리트 연합,4,54083.0,450496.0,702291.0,731.1282342026595,732.9715437383281,55.89283811620969,16.790614901427997,5.073579403040906,3.879495104099071,25.0,8.342412943067623,5.073579403040906,3.879495104099071,25.0,8.820046662644359,5.073579403040906,3.879495104099071,25.0,10.5738718625519,5.073579403040906,3.879495104099071,25.0
필리핀,4,50677.0,320469.0,503714.0,690.0037192801763,532.3756339167669,57.18025768483067,16.512072155108164,3.6389943419798163,3.921366433561011,25.0,8.08061872853257,3.6389943419798163,3.921366433561011,25.0,7.967669891900092,3.6389943419798163,3.921366433561011,25.0,10.16024487601835,3.6389943419798163,3.921366433561011,25.0
사우디아라비아,4,21427.0,144664.0,233624.0,536.1104249011858,575.1481775330192,61.49422109163303,16.149889489278753,1.6877760279656564,4.061671418428111,25.0,7.774558056649998,1.6877760279656564,4.061671418428111,25.0,6.824999900465016,1.6877760279656564,4.061671418428111,25.0,9.631001375760942,1.6877760279656564,4.061671418428111,25.0
멕시코,4,12252.0,33560.0,69000.0,430.0684424713282,173.91446294482535,105.60190703218117,16.198936835428025,0.49847852074114946,5.496205656398975,25.0,8.397419097987616,0.49847852074114946,5.496205656398975,25.0,6.398328243724484,0.49847852074114946,5.496205656398975,25.0,9.848025818781935,0.49847852074114946,5.496205656398975,25.0
브라질,4,7482.0,128428.0,152064.0,302.5141420490258,1616.4929163325314,18.404086336312954,15.751758285222,1.0985599677968427,2.6602314583131537,25.0,6.815850868547261,1.0985599677968427,2.6602314583131537,25.0,6.191182272340736,1.0985599677968427,2.6602314583131537,25.0,8.893660573664315,1.0985599677968427,2.6602314583131537,25.0
이스라엘,4,1489.0,21669.0,21613.0,723.8119570771589,1355.2719946272666,-0.2584337071392312,15.441880247277437,0.15613936621418062,2.0532618701730025,25.0,6.263184995346638,0.15613936621418062,2.0532618701730025,25.0,5.5043359937631084,0.15613936621418062,2.0532618701730025,25.0,8.368146557933455,0.15613936621418062,2.0532618701730025,25.0
가나,4,116.0,4262.0,0.0,0.0,3574.137931034483,0.0,15.412333405325322,0.0,2.0616670266266115,25.0,6.237000215975967,0.0,2.0616670266266115,25.0,5.412333405325322,0.0,2.0616670266266115,25.0,8.324666810650644,0.0,2.0616670266266115,25.0
페루,4,2339.0,23791.0,18191.0,954.302203567681,917.1440786660967,-23.53831280736413,15.285507508881311,0.13141772131597462,1.296119823090586,25.0,5.803955438117546,0.13141772131597462,1.296119823090586,25.0,5.338074597407702,0.13141772131597462,1.296119823090586,25.0,8.057873245631027,0.13141772131597462,1.296119823090586,25.0
아르헨티나,4,1918.0,31653.0,16257.0,2524.3606998654104,1550.312825860271,-48.63993934224244,15.119434826708897,0.11744587408244733,0.47972825946204156,25.0,5.311326130493715,0.11744587408244733,0.47972825946204156,25.0,5.166413176341877,0.11744587408244733,0.47972825946204156,25.0,7.727125066009551,0.11744587408244733,0.47972825946204156,25.0
이란,5,556.0,5050.0,0.0,6512.215909090909,808.2733812949641,0.0,0.4123334053253223,0.0,2.0616670266266115,0.0,1.2370002159759668,0.0,2.0616670266266115,0.0,0.4123334053253223,0.0,2.0616670266266115,0.0,0.8246668106506446,0.0,2.0616670266266115,0.0
이집트,5,77.0,3922.0,0.0,0.0,4993.506493506494,0.0,0.4123334053253223,0.0,2.0616670266266115,0.0,1.2370002159759668,0.0,2.0616670266266115,0.0,0.4123334053253223,0.0,2.0616670266266115,0.0,0.8246668106506446,0.0,2.0616670266266115,0.0
